drawing_category,location,age,participant_id,distance_cat_site,recognized,target_similarity
cat,Kisumu,6,S47,0.04541015625,False,0.27978515625
tree,Kisumu,7,S73,0.0673828125,True,0.351318359375
tree,Kisumu,7,S80,0.0400390625,True,0.310302734375
car,Kisumu,7,S73,0.03271484375,True,0.326416015625
hat,Kisumu,4,S16,0.0498046875,False,0.2861328125
bird,Kisumu,7,S63,0.08544921875,False,0.250244140625
bird,Kisumu,6,S51,0.052734375,False,0.280029296875
hat,Kisumu,6,S53,0.0625,False,0.27392578125
bird,Kisumu,5,S37,0.05126953125,False,0.2384033203125
house,Kisumu,7,S76,0.07568359375,False,0.252685546875
house,Kisumu,8,S92,0.1142578125,True,0.3056640625
airplane,Kisumu,7,S71,0.087890625,False,0.2744140625
bird,Kisumu,8,S93,0.0625,True,0.28759765625
cat,Kisumu,8,S81,0.08447265625,True,0.28759765625
cat,Kisumu,5,S40,0.0634765625,False,0.260986328125
airplane,Kisumu,9,S120,0.0595703125,False,0.279296875
bike,Kisumu,5,S39,0.05859375,False,0.256103515625
tree,Kisumu,5,S23,0.0546875,True,0.30224609375
cat,Kisumu,4,S19,0.125,False,0.256103515625
watch,Kisumu,9,S114,0.0732421875,True,0.334716796875
rabbit,Kisumu,7,S61,0.05615234375,True,0.312255859375
chair,Kisumu,4,S14,0.1005859375,False,0.237548828125
hat,Kisumu,6,S57,0.03466796875,False,0.295654296875
airplane,Kisumu,5,S33,0.0771484375,False,0.24951171875
watch,Kisumu,5,S26,0.0283203125,True,0.298828125
rabbit,Kisumu,7,S65,0.0556640625,False,0.274658203125
bike,Kisumu,6,S60,0.15576171875,False,0.2841796875
house,Kisumu,8,S97,0.06298828125,False,0.265380859375
cat,Kisumu,9,S115,0.04296875,True,0.2763671875
chair,Kisumu,6,S58,0.02880859375,True,0.330322265625
cat,Kisumu,7,S80,0.05322265625,True,0.30615234375
bike,Kisumu,5,S35,0.0498046875,False,0.263427734375
cup,Kisumu,5,S40,0.06201171875,False,0.31201171875
chair,Kisumu,8,S91,0.08984375,False,0.267333984375
watch,Kisumu,8,S86,0.04052734375,True,0.3017578125
tree,Kisumu,7,S76,0.04150390625,False,0.2724609375
bike,Kisumu,8,S94,0.05029296875,True,0.343017578125
airplane,Kisumu,9,S118,0.05078125,True,0.29345703125
house,Kisumu,9,S116,0.08056640625,True,0.333251953125
house,Kisumu,5,S40,0.0361328125,True,0.302001953125
watch,Kisumu,6,S54,0.07373046875,False,0.287353515625
cup,Kisumu,4,S4,0.0341796875,False,0.279296875
bird,Kisumu,6,S42,0.0947265625,False,0.26025390625
chair,Kisumu,9,S113,0.02978515625,True,0.3134765625
tree,Kisumu,4,S4,0.04736328125,True,0.302734375
airplane,Kisumu,5,S27,0.07080078125,False,0.263427734375
house,Kisumu,6,S45,0.06640625,True,0.33984375
car,Kisumu,8,S90,0.04736328125,True,0.320556640625
airplane,Kisumu,8,S85,0.04833984375,True,0.3115234375
airplane,Kisumu,4,S17,0.10400390625,True,0.334228515625
rabbit,Kisumu,7,S69,0.1025390625,False,0.273681640625
rabbit,Kisumu,5,S30,0.0830078125,False,0.248291015625
hat,Kisumu,8,S88,0.0341796875,True,0.31396484375
chair,Kisumu,4,S12,0.03369140625,True,0.302490234375
bird,Kisumu,8,S85,0.06884765625,True,0.330078125
watch,Kisumu,9,S112,0.087890625,False,0.279296875
cup,Kisumu,6,S60,0.0458984375,True,0.314453125
cup,Kisumu,6,S53,0.0478515625,False,0.288818359375
airplane,Kisumu,9,S101,0.05908203125,True,0.287109375
hat,Kisumu,6,S58,0.02490234375,True,0.310546875
cup,Kisumu,5,S28,0.03759765625,True,0.303466796875
bird,Kisumu,6,S46,0.04931640625,False,0.26806640625
hat,Kisumu,4,S6,0.09912109375,False,0.275634765625
rabbit,Kisumu,6,S56,0.13037109375,True,0.26416015625
house,Kisumu,9,S103,0.06298828125,True,0.3359375
tree,Kisumu,5,S31,0.0830078125,False,0.23828125
hat,Kisumu,6,S41,0.02978515625,True,0.33935546875
hat,Kisumu,8,S93,0.048828125,True,0.347900390625
bike,Kisumu,6,S49,0.0234375,False,0.287109375
house,Kisumu,9,S118,0.04052734375,False,0.29833984375
watch,Kisumu,8,S93,0.05224609375,True,0.32275390625
watch,Kisumu,7,S77,0.04443359375,True,0.283935546875
airplane,Kisumu,6,S56,0.041015625,False,0.28955078125
bike,Kisumu,8,S89,0.04541015625,False,0.27197265625
house,Kisumu,7,S73,0.0419921875,True,0.33349609375
bike,Kisumu,6,S51,0.03857421875,False,0.2578125
hat,Kisumu,9,S107,0.0654296875,True,0.291015625
tree,Kisumu,9,S104,0.0634765625,True,0.311767578125
car,Kisumu,9,S116,0.0322265625,True,0.30810546875
hat,Kisumu,6,S51,0.0302734375,False,0.2841796875
airplane,Kisumu,8,S90,0.0654296875,True,0.32421875
rabbit,Kisumu,8,S93,0.0439453125,True,0.273681640625
airplane,Kisumu,7,S72,0.03125,False,0.27978515625
rabbit,Kisumu,7,S71,0.05322265625,False,0.26416015625
cat,Kisumu,9,S118,0.0771484375,True,0.28955078125
house,Kisumu,6,S43,0.0517578125,False,0.27880859375
airplane,Kisumu,7,S67,0.13720703125,True,0.327392578125
car,Kisumu,9,S112,0.0576171875,True,0.298583984375
hat,Kisumu,9,S120,0.04052734375,False,0.287109375
chair,Kisumu,5,S22,0.0390625,False,0.291259765625
airplane,Kisumu,6,S54,0.07177734375,False,0.25244140625
cup,Kisumu,7,S62,0.029296875,True,0.333984375
car,Kisumu,8,S99,0.0361328125,True,0.314453125
cup,Kisumu,4,S16,0.08056640625,False,0.28173828125
rabbit,Kisumu,9,S103,0.06884765625,True,0.291259765625
cat,Kisumu,4,S4,0.0458984375,False,0.269775390625
car,Kisumu,6,S46,0.0576171875,True,0.312255859375
car,Kisumu,7,S78,0.044921875,True,0.3203125
car,Kisumu,9,S106,0.02880859375,True,0.31591796875
watch,Kisumu,8,S95,0.0546875,True,0.292236328125
chair,Kisumu,5,S29,0.07177734375,False,0.24951171875
bike,Kisumu,6,S41,0.06494140625,False,0.2437744140625
airplane,Kisumu,6,S42,0.0517578125,False,0.258544921875
bike,Kisumu,4,S15,0.05615234375,False,0.2861328125
watch,Kisumu,4,S7,0.06640625,True,0.280517578125
bird,Kisumu,8,S96,0.0751953125,True,0.32861328125
bike,Kisumu,8,S95,0.03759765625,False,0.277587890625
bike,Kisumu,6,S48,0.0634765625,False,0.276611328125
hat,Kisumu,6,S55,0.03955078125,True,0.302734375
house,Kisumu,7,S66,0.04541015625,True,0.314453125
car,Kisumu,6,S54,0.0615234375,True,0.330810546875
cat,Kisumu,5,S25,0.0478515625,False,0.252685546875
chair,Kisumu,7,S65,0.03662109375,True,0.353515625
cup,Kisumu,7,S76,0.04931640625,True,0.354248046875
bike,Kisumu,8,S91,0.046875,True,0.2734375
bike,Kisumu,9,S120,0.07666015625,False,0.2491455078125
tree,Kisumu,5,S30,0.06298828125,True,0.279052734375
chair,Kisumu,4,S17,0.07421875,True,0.28369140625
airplane,Kisumu,5,S29,0.0361328125,False,0.27197265625
rabbit,Kisumu,7,S64,0.07666015625,False,0.269775390625
tree,Kisumu,9,S117,0.0546875,True,0.3203125
cup,Kisumu,9,S118,0.05419921875,True,0.291748046875
cup,Kisumu,5,S38,0.07666015625,True,0.29638671875
tree,Kisumu,8,S95,0.0634765625,False,0.271728515625
cup,Kisumu,6,S43,0.03662109375,True,0.306640625
rabbit,Kisumu,6,S53,0.0703125,True,0.2880859375
house,Kisumu,9,S110,0.07080078125,False,0.26904296875
airplane,Kisumu,7,S80,0.05712890625,True,0.328857421875
cat,Kisumu,8,S93,0.05322265625,False,0.26123046875
watch,Kisumu,5,S30,0.04833984375,False,0.299560546875
car,Kisumu,5,S32,0.05712890625,False,0.26171875
cat,Kisumu,7,S72,0.03076171875,True,0.298828125
watch,Kisumu,7,S72,0.037109375,True,0.294921875
airplane,Kisumu,6,S58,0.06884765625,True,0.31298828125
house,Kisumu,5,S39,0.09375,False,0.25390625
bird,Kisumu,4,S3,0.10595703125,False,0.24072265625
cup,Kisumu,4,S6,0.17236328125,False,0.2115478515625
watch,Kisumu,8,S85,0.046875,True,0.316162109375
bike,Kisumu,5,S30,0.07421875,False,0.278564453125
hat,Kisumu,7,S62,0.0224609375,True,0.3291015625
bike,Kisumu,4,S19,0.05712890625,False,0.269775390625
bike,Kisumu,8,S85,0.044921875,False,0.29443359375
tree,Kisumu,5,S27,0.05224609375,False,0.250244140625
chair,Kisumu,8,S82,0.0361328125,True,0.320556640625
chair,Kisumu,8,S92,0.052734375,True,0.322509765625
bird,Kisumu,4,S9,0.05419921875,False,0.267822265625
watch,Kisumu,5,S35,0.078125,False,0.26806640625
cat,Kisumu,6,S55,0.076171875,False,0.2578125
tree,Kisumu,8,S90,0.06591796875,True,0.27783203125
tree,Kisumu,4,S17,0.04052734375,False,0.255615234375
cup,Kisumu,5,S27,0.03564453125,False,0.27490234375
rabbit,Kisumu,6,S52,0.0556640625,True,0.29638671875
tree,Kisumu,7,S61,0.03857421875,True,0.327880859375
car,Kisumu,4,S13,0.04052734375,False,0.264404296875
rabbit,Kisumu,5,S39,0.10986328125,False,0.2484130859375
bike,Kisumu,9,S114,0.03759765625,True,0.26318359375
car,Kisumu,5,S22,0.033203125,True,0.29638671875
rabbit,Kisumu,7,S78,0.06103515625,True,0.306396484375
rabbit,Kisumu,5,S21,0.11962890625,False,0.26904296875
cup,Kisumu,4,S10,0.07421875,False,0.2744140625
car,Kisumu,4,S8,0.0908203125,False,0.254150390625
chair,Kisumu,5,S34,0.017578125,True,0.30859375
hat,Kisumu,4,S9,0.03662109375,False,0.288330078125
rabbit,Kisumu,9,S120,0.05419921875,False,0.275634765625
house,Kisumu,5,S31,0.07421875,False,0.254638671875
chair,Kisumu,4,S11,0.0771484375,False,0.269775390625
cup,Kisumu,4,S2,0.048828125,False,0.281982421875
airplane,Kisumu,9,S115,0.05126953125,False,0.276123046875
chair,Kisumu,6,S43,0.0283203125,True,0.294677734375
cat,Kisumu,5,S37,0.0419921875,False,0.281005859375
cup,Kisumu,6,S41,0.03955078125,True,0.31005859375
airplane,Kisumu,8,S93,0.0625,True,0.294189453125
airplane,Kisumu,4,S14,0.10205078125,False,0.2474365234375
bike,Kisumu,6,S54,0.04052734375,False,0.3115234375
bird,Kisumu,7,S68,0.0625,True,0.29052734375
bird,Kisumu,4,S20,0.06396484375,False,0.256591796875
bird,Kisumu,9,S120,0.0595703125,True,0.28173828125
cup,Kisumu,9,S113,0.06884765625,False,0.30126953125
airplane,Kisumu,8,S88,0.03515625,False,0.2734375
cup,Kisumu,6,S48,0.03271484375,False,0.298583984375
airplane,Kisumu,9,S117,0.0810546875,True,0.311279296875
house,Kisumu,8,S81,0.09130859375,True,0.3388671875
bike,Kisumu,6,S59,0.02734375,True,0.302001953125
cat,Kisumu,6,S57,0.0810546875,False,0.259765625
cup,Kisumu,6,S49,0.04150390625,False,0.326904296875
watch,Kisumu,4,S19,0.0595703125,False,0.29296875
bird,Kisumu,9,S105,0.05517578125,False,0.258056640625
hat,Kisumu,7,S63,0.02734375,True,0.29833984375
hat,Kisumu,6,S42,0.03125,True,0.281494140625
airplane,Kisumu,9,S108,0.06640625,False,0.279052734375
car,Kisumu,5,S28,0.09619140625,False,0.2568359375
watch,Kisumu,7,S65,0.0625,False,0.281494140625
hat,Kisumu,8,S92,0.11376953125,True,0.322265625
airplane,Kisumu,4,S6,0.05859375,False,0.266845703125
bird,Kisumu,5,S28,0.0673828125,False,0.268310546875
tree,Kisumu,9,S111,0.05810546875,False,0.292724609375
cat,Kisumu,4,S7,0.10986328125,False,0.251220703125
house,Kisumu,4,S18,0.07763671875,False,0.2418212890625
car,Kisumu,9,S117,0.05810546875,True,0.33056640625
rabbit,Kisumu,4,S10,0.05126953125,False,0.283447265625
house,Kisumu,7,S74,0.04931640625,False,0.29833984375
cup,Kisumu,4,S7,0.0390625,True,0.2939453125
car,Kisumu,9,S115,0.0712890625,True,0.310546875
airplane,Kisumu,7,S77,0.0380859375,False,0.281494140625
tree,Kisumu,6,S49,0.04248046875,True,0.27392578125
hat,Kisumu,5,S22,0.0517578125,True,0.278564453125
bike,Kisumu,4,S2,0.05517578125,False,0.282958984375
rabbit,Kisumu,8,S85,0.06689453125,False,0.298095703125
car,Kisumu,4,S12,0.03955078125,True,0.312744140625
rabbit,Kisumu,7,S67,0.0712890625,True,0.328857421875
house,Kisumu,9,S104,0.07568359375,True,0.330078125
cup,Kisumu,6,S44,0.029296875,False,0.296875
bike,Kisumu,4,S3,0.06591796875,True,0.2529296875
tree,Kisumu,8,S85,0.037109375,False,0.26123046875
airplane,Kisumu,9,S104,0.103515625,True,0.28759765625
cup,Kisumu,9,S106,0.04150390625,True,0.341552734375
bird,Kisumu,4,S4,0.02880859375,False,0.287109375
watch,Kisumu,4,S12,0.03955078125,True,0.30078125
cup,Kisumu,8,S84,0.02099609375,True,0.340087890625
bird,Kisumu,4,S18,0.06494140625,False,0.261962890625
cup,Kisumu,5,S26,0.029296875,True,0.31201171875
rabbit,Kisumu,4,S8,0.09521484375,False,0.256591796875
watch,Kisumu,6,S46,0.0869140625,False,0.28369140625
bird,Kisumu,7,S64,0.0537109375,False,0.2724609375
tree,Kisumu,9,S107,0.04052734375,True,0.302978515625
car,Kisumu,6,S47,0.0361328125,True,0.293701171875
house,Kisumu,9,S120,0.07275390625,False,0.265380859375
car,Kisumu,9,S120,0.05126953125,True,0.33203125
rabbit,Kisumu,9,S101,0.06298828125,True,0.28271484375
house,Kisumu,9,S111,0.09130859375,True,0.335205078125
hat,Kisumu,5,S39,0.06005859375,False,0.25
watch,Kisumu,7,S63,0.06787109375,True,0.313720703125
rabbit,Kisumu,4,S15,0.10693359375,False,0.252685546875
watch,Kisumu,6,S48,0.060546875,True,0.27490234375
bike,Kisumu,4,S17,0.0478515625,True,0.329345703125
bike,Kisumu,6,S42,0.072265625,False,0.26171875
cup,Kisumu,8,S100,0.02490234375,True,0.34716796875
watch,Kisumu,7,S76,0.1025390625,True,0.2861328125
cat,Kisumu,4,S5,0.03857421875,False,0.266357421875
airplane,Kisumu,4,S13,0.05029296875,False,0.283935546875
chair,Kisumu,4,S10,0.04296875,False,0.290771484375
watch,Kisumu,4,S20,0.0634765625,True,0.27392578125
cat,Kisumu,4,S17,0.0771484375,True,0.3115234375
cat,Kisumu,6,S52,0.07373046875,True,0.279052734375
house,Kisumu,5,S25,0.044921875,False,0.279296875
rabbit,Kisumu,6,S59,0.0400390625,False,0.263916015625
airplane,Kisumu,5,S37,0.04736328125,False,0.260009765625
tree,Kisumu,5,S24,0.03125,False,0.2646484375
rabbit,Kisumu,8,S89,0.048828125,False,0.268798828125
house,Kisumu,5,S33,0.0673828125,False,0.26806640625
rabbit,Kisumu,5,S32,0.12548828125,False,0.254638671875
house,Kisumu,9,S107,0.04931640625,True,0.31640625
bike,Kisumu,8,S87,0.03759765625,False,0.2783203125
car,Kisumu,4,S4,0.04541015625,False,0.2685546875
tree,Kisumu,7,S69,0.06201171875,False,0.271484375
cat,Kisumu,8,S96,0.064453125,False,0.2362060546875
cat,Kisumu,9,S104,0.0654296875,True,0.2978515625
rabbit,Kisumu,4,S14,0.0927734375,False,0.2548828125
tree,Kisumu,4,S15,0.0712890625,True,0.276123046875
cup,Kisumu,4,S1,0.09521484375,False,0.251220703125
cat,Kisumu,8,S100,0.037109375,False,0.263427734375
hat,Kisumu,6,S44,0.04248046875,False,0.28173828125
tree,Kisumu,4,S9,0.08544921875,False,0.277099609375
rabbit,Kisumu,4,S19,0.13525390625,False,0.254150390625
tree,Kisumu,5,S36,0.05712890625,False,0.262939453125
chair,Kisumu,4,S1,0.08447265625,False,0.27978515625
bird,Kisumu,8,S82,0.06689453125,True,0.311279296875
car,Kisumu,8,S83,0.0546875,True,0.279052734375
bird,Kisumu,6,S45,0.0615234375,False,0.25390625
watch,Kisumu,4,S3,0.05078125,True,0.298583984375
cup,Kisumu,8,S89,0.044921875,True,0.341064453125
hat,Kisumu,7,S65,0.0478515625,True,0.329833984375
chair,Kisumu,7,S61,0.04443359375,True,0.30908203125
bike,Kisumu,5,S33,0.029296875,False,0.276611328125
tree,Kisumu,7,S62,0.04541015625,True,0.279296875
car,Kisumu,7,S64,0.04345703125,True,0.302001953125
house,Kisumu,4,S9,0.060546875,False,0.2763671875
bike,Kisumu,7,S78,0.046875,True,0.27685546875
rabbit,Kisumu,5,S22,0.08251953125,False,0.249755859375
rabbit,Kisumu,4,S9,0.12841796875,False,0.253173828125
cat,Kisumu,9,S110,0.0966796875,True,0.267822265625
cup,Kisumu,5,S39,0.064453125,False,0.259033203125
watch,Kisumu,4,S11,0.10888671875,False,0.2432861328125
car,Kisumu,7,S66,0.0361328125,True,0.299560546875
car,Kisumu,9,S113,0.06201171875,True,0.330810546875
rabbit,Kisumu,4,S4,0.0830078125,False,0.252685546875
hat,Kisumu,7,S61,0.03173828125,True,0.310791015625
chair,Kisumu,9,S112,0.0390625,True,0.30615234375
bike,Kisumu,9,S113,0.06298828125,False,0.264892578125
car,Kisumu,7,S70,0.08154296875,True,0.3291015625
cup,Kisumu,9,S116,0.0244140625,False,0.2998046875
bird,Kisumu,9,S113,0.0634765625,False,0.2470703125
car,Kisumu,4,S14,0.09375,False,0.24609375
cup,New Delhi,5,TB531,0.06396484375,True,0.279541015625
watch,New Delhi,5,TB531,0.03515625,True,0.2978515625
car,New Delhi,5,TB531,0.03955078125,False,0.26123046875
house,New Delhi,5,TB531,0.03369140625,True,0.3369140625
cat,New Delhi,5,TB531,0.068359375,False,0.2333984375
hat,New Delhi,5,TB531,0.03955078125,True,0.2802734375
bird,New Delhi,5,TB531,0.0791015625,False,0.236083984375
rabbit,New Delhi,5,TB531,0.0615234375,False,0.275390625
chair,New Delhi,5,TB531,0.02734375,False,0.287109375
tree,New Delhi,5,TB531,0.04833984375,False,0.2666015625
bike,New Delhi,5,TB531,0.08349609375,False,0.2274169921875
cat,New Delhi,4,BF934,0.041015625,False,0.260986328125
rabbit,New Delhi,4,BF934,0.05078125,False,0.25146484375
bird,New Delhi,4,BF934,0.02734375,False,0.271484375
hat,New Delhi,4,BF934,0.0390625,True,0.274169921875
bike,New Delhi,4,BF934,0.05615234375,False,0.24609375
car,New Delhi,4,BF934,0.07421875,False,0.27783203125
tree,New Delhi,4,BF934,0.08447265625,False,0.261962890625
cup,New Delhi,4,BF934,0.05029296875,False,0.2783203125
airplane,New Delhi,4,BF934,0.06103515625,False,0.277587890625
chair,New Delhi,4,BF934,0.08544921875,False,0.263916015625
watch,New Delhi,4,BF934,0.08056640625,False,0.266357421875
house,New Delhi,4,BF934,0.06982421875,False,0.257080078125
tree,New Delhi,5,UG639,0.080078125,False,0.272705078125
cup,New Delhi,5,UG639,0.03857421875,False,0.290283203125
airplane,New Delhi,5,UG639,0.04296875,False,0.27197265625
cat,New Delhi,5,UG639,0.0556640625,False,0.2454833984375
hat,New Delhi,5,UG639,0.0341796875,False,0.2822265625
bike,New Delhi,5,UG639,0.05029296875,False,0.260498046875
rabbit,New Delhi,5,UG639,0.0517578125,False,0.291015625
chair,New Delhi,5,UG639,0.08056640625,False,0.2410888671875
car,New Delhi,5,UG639,0.04638671875,False,0.2464599609375
bird,New Delhi,5,UG639,0.05029296875,False,0.238525390625
watch,New Delhi,5,UG639,0.05322265625,True,0.2744140625
house,New Delhi,5,UG639,0.06640625,False,0.2705078125
car,New Delhi,5,SG437,0.0439453125,False,0.265869140625
watch,New Delhi,5,SG437,0.08203125,False,0.258056640625
bird,New Delhi,5,SG437,0.0625,False,0.2462158203125
house,New Delhi,5,SG437,0.0615234375,False,0.273681640625
rabbit,New Delhi,5,SG437,0.07080078125,False,0.2322998046875
bike,New Delhi,5,SG437,0.064453125,False,0.257080078125
airplane,New Delhi,5,SG437,0.04443359375,False,0.25732421875
cup,New Delhi,5,SG437,0.05615234375,False,0.280517578125
tree,New Delhi,5,SG437,0.056640625,False,0.2462158203125
cat,New Delhi,5,SG437,0.09326171875,False,0.226806640625
chair,New Delhi,5,SG437,0.068359375,True,0.256591796875
hat,New Delhi,5,SG437,0.04638671875,False,0.261474609375
house,New Delhi,5,GG858,0.08154296875,False,0.263916015625
rabbit,New Delhi,5,GG858,0.04443359375,False,0.24072265625
chair,New Delhi,5,GG858,0.07177734375,False,0.26708984375
bike,New Delhi,5,GG858,0.0341796875,False,0.265380859375
bird,New Delhi,5,GG858,0.0791015625,False,0.2457275390625
tree,New Delhi,5,GG858,0.06787109375,False,0.2342529296875
car,New Delhi,5,GG858,0.07958984375,False,0.241455078125
watch,New Delhi,5,GG858,0.08837890625,False,0.2470703125
cup,New Delhi,5,GG858,0.04052734375,False,0.291259765625
hat,New Delhi,5,GG858,0.0283203125,False,0.29541015625
cat,New Delhi,5,GG858,0.0419921875,False,0.279296875
chair,New Delhi,4,UD332,0.04833984375,True,0.289794921875
airplane,New Delhi,4,UD332,0.052734375,False,0.26953125
cat,New Delhi,4,UD332,0.04345703125,False,0.258056640625
bike,New Delhi,4,UD332,0.1220703125,False,0.2393798828125
hat,New Delhi,4,UD332,0.03369140625,False,0.2880859375
bird,New Delhi,4,UD332,0.04736328125,False,0.2626953125
cup,New Delhi,4,UD332,0.0966796875,False,0.2509765625
rabbit,New Delhi,4,UD332,0.25244140625,False,0.2259521484375
tree,New Delhi,4,UD332,0.06884765625,False,0.2293701171875
car,New Delhi,4,UD332,0.064453125,False,0.314453125
house,New Delhi,4,UD332,0.05419921875,True,0.327880859375
watch,New Delhi,4,UD332,0.060546875,True,0.295654296875
house,New Delhi,4,SF031,0.03857421875,True,0.3173828125
cat,New Delhi,4,SF031,0.0869140625,False,0.212158203125
chair,New Delhi,4,SF031,0.04541015625,False,0.261474609375
tree,New Delhi,4,SF031,0.072265625,False,0.287841796875
bike,New Delhi,4,SF031,0.07177734375,False,0.2265625
airplane,New Delhi,4,SF031,0.1005859375,False,0.244140625
cup,New Delhi,4,SF031,0.0361328125,False,0.284912109375
watch,New Delhi,4,SF031,0.068359375,True,0.26806640625
rabbit,New Delhi,4,SF031,0.041015625,True,0.279541015625
hat,New Delhi,4,SF031,0.04248046875,False,0.260986328125
bird,New Delhi,4,SF031,0.06005859375,True,0.260986328125
car,New Delhi,4,SF031,0.07763671875,False,0.2210693359375
car,New Delhi,5,OV025,0.0546875,False,0.2919921875
hat,New Delhi,5,OV025,0.13134765625,True,0.24853515625
bird,New Delhi,5,OV025,0.03271484375,False,0.264404296875
house,New Delhi,5,OV025,0.0458984375,True,0.29833984375
chair,New Delhi,5,OV025,0.02490234375,True,0.288330078125
cat,New Delhi,5,OV025,0.10595703125,False,0.2392578125
cup,New Delhi,5,OV025,0.02392578125,False,0.27392578125
rabbit,New Delhi,5,OV025,0.072265625,False,0.26611328125
airplane,New Delhi,5,OV025,0.04296875,False,0.286376953125
tree,New Delhi,5,OV025,0.0732421875,False,0.267822265625
watch,New Delhi,5,OV025,0.05224609375,True,0.2919921875
bike,New Delhi,5,OV025,0.07861328125,False,0.255615234375
tree,New Delhi,4,XC729,0.11865234375,False,0.2459716796875
hat,New Delhi,4,XC729,0.037109375,False,0.270751953125
watch,New Delhi,4,XC729,0.06201171875,False,0.2626953125
car,New Delhi,4,XC729,0.0859375,False,0.2218017578125
chair,New Delhi,4,XC729,0.08154296875,False,0.2366943359375
cat,New Delhi,4,JX831,0.04638671875,True,0.3046875
house,New Delhi,4,JX831,0.06689453125,False,0.26220703125
chair,New Delhi,4,JX831,0.05419921875,False,0.254150390625
hat,New Delhi,4,JX831,0.06005859375,False,0.2373046875
bike,New Delhi,4,JX831,0.03662109375,False,0.27490234375
watch,New Delhi,4,JX831,0.06103515625,False,0.278076171875
tree,New Delhi,4,JX831,0.05029296875,True,0.288818359375
cup,New Delhi,4,JX831,0.02197265625,True,0.322265625
car,New Delhi,4,JX831,0.08837890625,False,0.2447509765625
